donorID,predicted_proba,contact_flag
D121269,0.002815621,DO_NOT_MAIL
D105531,0.16609254,DO_NOT_MAIL
D140691,0.92468995,DO_NOT_MAIL
D118831,0.971221,MAIL
D118392,0.009452585,DO_NOT_MAIL
D144393,0.97578216,MAIL
D115657,0.059790526,DO_NOT_MAIL
D106579,0.90992284,DO_NOT_MAIL
D143545,0.007930926,DO_NOT_MAIL
D105323,0.8881598,DO_NOT_MAIL
D117620,0.56008244,DO_NOT_MAIL
D137778,0.0032199414,DO_NOT_MAIL
D111382,0.97037226,MAIL
D102285,0.004581495,DO_NOT_MAIL
D139939,0.9394266,DO_NOT_MAIL
D143090,0.009418722,DO_NOT_MAIL
D116442,0.9748004,MAIL
D133268,0.96659976,MAIL
D124490,0.058544625,DO_NOT_MAIL
D130263,0.67464757,DO_NOT_MAIL
D129617,0.10029491,DO_NOT_MAIL
D135757,0.9302993,DO_NOT_MAIL
D127233,0.7392137,DO_NOT_MAIL
D102560,0.01158037,DO_NOT_MAIL
D130905,0.05607688,DO_NOT_MAIL
D115109,0.13245514,DO_NOT_MAIL
D100081,0.08494532,DO_NOT_MAIL
D111937,0.6240543,DO_NOT_MAIL
D128311,0.3983598,DO_NOT_MAIL
D117480,0.84229296,DO_NOT_MAIL
D118754,0.9491667,DO_NOT_MAIL
D118358,0.9921514,MAIL
D116095,0.83528817,DO_NOT_MAIL
D143626,0.052504864,DO_NOT_MAIL
D106522,0.8846277,DO_NOT_MAIL
D123776,0.9656056,MAIL
D115391,0.8838868,DO_NOT_MAIL
D120730,0.14864023,DO_NOT_MAIL
D100655,0.9257085,DO_NOT_MAIL
D107173,0.9934628,MAIL
D113576,0.8986892,DO_NOT_MAIL
D135310,0.969633,MAIL
D121513,0.97521484,MAIL
D141171,0.14428811,DO_NOT_MAIL
D122104,0.15160641,DO_NOT_MAIL
D139365,0.19478223,DO_NOT_MAIL
D129946,0.37099186,DO_NOT_MAIL
D116193,0.6106876,DO_NOT_MAIL
D142334,0.13731408,DO_NOT_MAIL
D125679,0.0061763106,DO_NOT_MAIL
D101933,0.08845167,DO_NOT_MAIL
D119798,0.9062348,DO_NOT_MAIL
D142495,0.012192203,DO_NOT_MAIL
D123502,0.93320036,DO_NOT_MAIL
D108227,0.63208497,DO_NOT_MAIL
D102791,0.6810641,DO_NOT_MAIL
D120787,0.5943451,DO_NOT_MAIL
D102323,0.043354318,DO_NOT_MAIL
D103724,0.32006264,DO_NOT_MAIL
D119077,0.96921176,MAIL
D112487,0.9225519,DO_NOT_MAIL
D111586,0.8846277,DO_NOT_MAIL
D104487,0.0038683012,DO_NOT_MAIL
D110608,0.13030578,DO_NOT_MAIL
D110397,0.91175425,DO_NOT_MAIL
D130302,0.88336307,DO_NOT_MAIL
D125717,0.8427521,DO_NOT_MAIL
D108426,0.96341926,MAIL
D122686,0.47305262,DO_NOT_MAIL
D134641,0.9756825,MAIL
D100437,0.99034715,MAIL
D103145,0.98510695,MAIL
D121731,0.01872833,DO_NOT_MAIL
D129378,0.80627024,DO_NOT_MAIL
D109419,0.01401068,DO_NOT_MAIL
D127726,0.79437804,DO_NOT_MAIL
D124738,0.122021966,DO_NOT_MAIL
D143274,0.067623466,DO_NOT_MAIL
D116211,0.76365095,DO_NOT_MAIL
D123883,0.9506359,DO_NOT_MAIL
D138567,0.022182826,DO_NOT_MAIL
D115972,0.94440866,DO_NOT_MAIL
D132068,0.83449954,DO_NOT_MAIL
D118726,0.92517847,DO_NOT_MAIL
D122218,0.86922854,DO_NOT_MAIL
D117106,0.98286635,MAIL
D106871,0.881872,DO_NOT_MAIL
D103418,0.82409686,DO_NOT_MAIL
D137336100,0.9981806,MAIL
D119071,0.9412208,DO_NOT_MAIL
D139416,0.035457127,DO_NOT_MAIL
D114973,0.8638606,DO_NOT_MAIL
D138131,0.0861857,DO_NOT_MAIL
D113271,0.9821608,MAIL
D128235,0.9913448,MAIL
D122054,0.101083145,DO_NOT_MAIL
D113538,0.037867296,DO_NOT_MAIL
D101168,0.6816522,DO_NOT_MAIL
D100975,0.8629213,DO_NOT_MAIL
D116416,0.9278522,DO_NOT_MAIL
D138742,0.37335363,DO_NOT_MAIL
D134360,0.699739,DO_NOT_MAIL
D120130,0.67464757,DO_NOT_MAIL
D111354,0.80441886,DO_NOT_MAIL
D139732,0.016115595,DO_NOT_MAIL
D107361,0.009446988,DO_NOT_MAIL
D136313,0.0026030887,DO_NOT_MAIL
D123294,0.98471385,MAIL
D140509,0.026245723,DO_NOT_MAIL
D110310,0.02524352,DO_NOT_MAIL
D133404,0.90302545,DO_NOT_MAIL
D124879,0.9584709,MAIL
D139918,0.9769488,MAIL
D129123,0.92517847,DO_NOT_MAIL
D108398,0.97275996,MAIL
D106004,0.003622527,DO_NOT_MAIL
D142361,0.56905544,DO_NOT_MAIL
D122111,0.6469854,DO_NOT_MAIL
D144010,0.0071272,DO_NOT_MAIL
D102727,0.94440866,DO_NOT_MAIL
D124167,0.94602615,DO_NOT_MAIL
D138591,0.000767691,DO_NOT_MAIL
D111057,0.718007,DO_NOT_MAIL
D116009,0.8447092,DO_NOT_MAIL
D112920,0.81131417,DO_NOT_MAIL
D120888,0.63461775,DO_NOT_MAIL
D128945,0.016297607,DO_NOT_MAIL
D115076,0.49332187,DO_NOT_MAIL
D100069,0.9004054,DO_NOT_MAIL
D130668,0.977445,MAIL
D144363,0.0016513381,DO_NOT_MAIL
D127214,0.140971,DO_NOT_MAIL
D118817,0.27985165,DO_NOT_MAIL
D105059,0.12870148,DO_NOT_MAIL
D113136,0.0009345867,DO_NOT_MAIL
D142877,0.9910874,MAIL
D116363,0.8165528,DO_NOT_MAIL
D111178,0.9412208,DO_NOT_MAIL
D128961,0.9943077,MAIL
D142000,0.058445722,DO_NOT_MAIL
D134508,0.95568097,MAIL
D116816,0.87721014,DO_NOT_MAIL
D120011,0.5243425,DO_NOT_MAIL
D131074,0.9092488,DO_NOT_MAIL
D108471,0.8167604,DO_NOT_MAIL
D103097,0.40978232,DO_NOT_MAIL
D134091,0.079748906,DO_NOT_MAIL
D102254,0.75335276,DO_NOT_MAIL
D119958,0.029300626,DO_NOT_MAIL
D106607,0.009301506,DO_NOT_MAIL
D123060,0.71599865,DO_NOT_MAIL
D124954,0.9733706,MAIL
D109587,0.04984437,DO_NOT_MAIL
D106075,0.9793005,MAIL
D131601,0.89608073,DO_NOT_MAIL
D132366,0.9859474,MAIL
D111525,0.8165528,DO_NOT_MAIL
D106652,0.7952344,DO_NOT_MAIL
D136405,0.83505756,DO_NOT_MAIL
D116583,0.9176977,DO_NOT_MAIL
D119550,0.8167604,DO_NOT_MAIL
D108751,0.00083260407,DO_NOT_MAIL
D139508,0.09875234,DO_NOT_MAIL
D142689,0.18900804,DO_NOT_MAIL
D137982,0.8421116,DO_NOT_MAIL
D129297,0.08950052,DO_NOT_MAIL
D105269,0.9415254,DO_NOT_MAIL
D140747,0.12046248,DO_NOT_MAIL
D103442,0.113578424,DO_NOT_MAIL
D110465,0.91393715,DO_NOT_MAIL
D137064,0.049212497,DO_NOT_MAIL
D136757,0.013254422,DO_NOT_MAIL
D125805,0.018995872,DO_NOT_MAIL
D117812,0.90179396,DO_NOT_MAIL
D138687,0.12712722,DO_NOT_MAIL
D110943,0.031485338,DO_NOT_MAIL
D100725,0.7392137,DO_NOT_MAIL
D126888,0.43296874,DO_NOT_MAIL
D111663,0.96176934,MAIL
D135574,0.98946196,MAIL
D118315,0.05017374,DO_NOT_MAIL
D125921,0.9637091,MAIL
D116784,0.061509524,DO_NOT_MAIL
D122956,0.71599865,DO_NOT_MAIL
D113638,0.84229296,DO_NOT_MAIL
D103833,0.89230096,DO_NOT_MAIL
D126722,0.98862153,MAIL
D120934,0.14413537,DO_NOT_MAIL
D126297,0.5705723,DO_NOT_MAIL
D135035,0.9718807,MAIL
D110563,0.240612,DO_NOT_MAIL
D127064,0.9880015,MAIL
D104652,0.99101263,MAIL
D108808,0.9900693,MAIL
D126384,0.961119,MAIL
D136968,0.16407633,DO_NOT_MAIL
D124764,0.992894,MAIL
D127518,0.84848046,DO_NOT_MAIL
D116348,0.98479754,MAIL
D101320,0.0030684145,DO_NOT_MAIL
D115553,0.96558905,MAIL
D129799,0.9961118,MAIL
D105172,0.979267,MAIL
D113238,2.5614003e-05,DO_NOT_MAIL
D107004,0.9152594,DO_NOT_MAIL
D136200,0.018442415,DO_NOT_MAIL
D112881,0.8211532,DO_NOT_MAIL
D135304,0.16757017,DO_NOT_MAIL
D102089,0.609096,DO_NOT_MAIL
D111782,0.8732268,DO_NOT_MAIL
D117326,0.88879144,DO_NOT_MAIL
D128585,0.00037792372,DO_NOT_MAIL
D144325,0.72603625,DO_NOT_MAIL
D100824,0.8881598,DO_NOT_MAIL
D108850,0.35628545,DO_NOT_MAIL
D104183,0.5052022,DO_NOT_MAIL
D119193,0.70989704,DO_NOT_MAIL
D119089,0.086523086,DO_NOT_MAIL
D132772,0.06035787,DO_NOT_MAIL
D137454,0.13732664,DO_NOT_MAIL
D141003,0.30238843,DO_NOT_MAIL
D100006,0.001267868,DO_NOT_MAIL
D118609,0.44953856,DO_NOT_MAIL
D123818,0.9720347,MAIL
D121065,0.96245515,MAIL
D108689,0.56299716,DO_NOT_MAIL
D138330,0.99450797,MAIL
D101330,0.5925024,DO_NOT_MAIL
D136972,0.47641826,DO_NOT_MAIL
D113328,0.88891864,DO_NOT_MAIL
D102699,0.9025419,DO_NOT_MAIL
D143277,0.07014993,DO_NOT_MAIL
D124179,0.0022997262,DO_NOT_MAIL
D140617,0.007126525,DO_NOT_MAIL
D112686,0.97271967,MAIL
D128236,0.9259016,DO_NOT_MAIL
D116769,0.92150646,DO_NOT_MAIL
D121427,0.98980147,MAIL
D112270,0.15018421,DO_NOT_MAIL
D119966,0.76599276,DO_NOT_MAIL
D111893,0.9922355,MAIL
D130172,0.9290283,DO_NOT_MAIL
D132356,0.831485,DO_NOT_MAIL
D119075,0.97982794,MAIL
D121775,0.83729506,DO_NOT_MAIL
D118971,0.8981577,DO_NOT_MAIL
D141391,0.011961273,DO_NOT_MAIL
D113343,0.56445444,DO_NOT_MAIL
D110687,0.9905811,MAIL
D109779,0.6469854,DO_NOT_MAIL
D111833,0.992894,MAIL
D129415,0.85204154,DO_NOT_MAIL
D103142,0.009265111,DO_NOT_MAIL
D107907,0.80627024,DO_NOT_MAIL
D104323,0.6106876,DO_NOT_MAIL
D108530,0.97970814,MAIL
D119845,0.84848046,DO_NOT_MAIL
D110889,0.9358564,DO_NOT_MAIL
D143056,0.68551546,DO_NOT_MAIL
D130636,0.0031621484,DO_NOT_MAIL
D137959,0.005807081,DO_NOT_MAIL
D138678,0.883944,DO_NOT_MAIL
D107799,0.83709186,DO_NOT_MAIL
D124314,0.2672415,DO_NOT_MAIL
D138077,0.001811054,DO_NOT_MAIL
D142327,0.017990408,DO_NOT_MAIL
D140202,0.025816048,DO_NOT_MAIL
D144035,0.012473648,DO_NOT_MAIL
D113886,0.6469854,DO_NOT_MAIL
D144148,0.034928087,DO_NOT_MAIL
D104045,0.4620666,DO_NOT_MAIL
D116801,0.6913615,DO_NOT_MAIL
D123259,0.063618444,DO_NOT_MAIL
D109097,0.5410151,DO_NOT_MAIL
D127616,0.9581196,MAIL
D136401,0.9836553,MAIL
D112756,0.9811509,MAIL
D100811,0.98286635,MAIL
D144371,0.74852806,DO_NOT_MAIL
D101937,0.8399911,DO_NOT_MAIL
D136110,0.0047999937,DO_NOT_MAIL
D104513,0.015675291,DO_NOT_MAIL
D117778,0.5410151,DO_NOT_MAIL
D126121,0.7747389,DO_NOT_MAIL
D127899,0.80441886,DO_NOT_MAIL
D131203,0.002156606,DO_NOT_MAIL
D111864,0.8981577,DO_NOT_MAIL
D122509,0.95827425,MAIL
D121075,0.80330753,DO_NOT_MAIL
D133657,0.023241194,DO_NOT_MAIL
D114811,0.9917236,MAIL
D102799,0.97166663,MAIL
D124261,0.01609372,DO_NOT_MAIL
D108748,0.02895292,DO_NOT_MAIL
D111513,0.0059848786,DO_NOT_MAIL
D103613,0.93013823,DO_NOT_MAIL
D142732,0.16083519,DO_NOT_MAIL
D123172,0.92521757,DO_NOT_MAIL
D119737,0.0052584,DO_NOT_MAIL
D105050,0.97441304,MAIL
D115868,0.9799463,MAIL
D143996,0.007318842,DO_NOT_MAIL
D125336,0.97693527,MAIL
D125292,0.88971186,DO_NOT_MAIL
D117301,0.7684628,DO_NOT_MAIL
D130317,0.94473964,DO_NOT_MAIL
D117682,0.061619386,DO_NOT_MAIL
D104748,0.90179396,DO_NOT_MAIL
D140491,0.4120709,DO_NOT_MAIL
D128068,0.99243426,MAIL
D139018,0.08983705,DO_NOT_MAIL
D130232,0.37099186,DO_NOT_MAIL
D137397,0.37985092,DO_NOT_MAIL
D115604,0.9584709,MAIL
D102740,0.67464757,DO_NOT_MAIL
D130732,0.089777105,DO_NOT_MAIL
D120951,0.84869266,DO_NOT_MAIL
D142413,0.24389899,DO_NOT_MAIL
D127292,0.94260883,DO_NOT_MAIL
D136665,0.9656056,MAIL
D101087,0.36268032,DO_NOT_MAIL
D118973,0.026826624,DO_NOT_MAIL
D123437,0.25317216,DO_NOT_MAIL
D123576,0.88891864,DO_NOT_MAIL
D127694,0.7392137,DO_NOT_MAIL
D110214,0.7889207,DO_NOT_MAIL
D101011,0.27265978,DO_NOT_MAIL
D128693,6.7566216e-05,DO_NOT_MAIL
D137802,0.26021641,DO_NOT_MAIL
D115757,0.93471134,DO_NOT_MAIL
D110681,0.9676331,MAIL
D111386,0.27520987,DO_NOT_MAIL
D137166,0.10205571,DO_NOT_MAIL
D133051,0.07001033,DO_NOT_MAIL
D128958,0.99171,MAIL
D133625,0.969633,MAIL
D110707,0.93909353,DO_NOT_MAIL
D141430,0.092106484,DO_NOT_MAIL
D134747,0.9834034,MAIL
D113511,0.8838868,DO_NOT_MAIL
D116714,0.8638606,DO_NOT_MAIL
D143536,0.0042562378,DO_NOT_MAIL
D115279,0.35769343,DO_NOT_MAIL
D126827,0.96551836,MAIL
D117444,0.9869551,MAIL
D124090,0.003678537,DO_NOT_MAIL
D114083,0.8546097,DO_NOT_MAIL
D100325,0.9720426,MAIL
D129828,0.52650124,DO_NOT_MAIL
D107741,0.37881243,DO_NOT_MAIL
D143025,0.753722,DO_NOT_MAIL
D140399,0.013557876,DO_NOT_MAIL
D100596,0.96828955,MAIL
D105244,0.9642926,MAIL
D112148,0.3817256,DO_NOT_MAIL
D105241,0.5943451,DO_NOT_MAIL
D101938,0.0019028464,DO_NOT_MAIL
D104919,0.08732636,DO_NOT_MAIL
D138760,0.0828119,DO_NOT_MAIL
D115591,0.8968021,DO_NOT_MAIL
D131318,0.9658472,MAIL
D131167,0.9623464,MAIL
D129658,0.48812792,DO_NOT_MAIL
D133938,0.7819923,DO_NOT_MAIL
D114160,0.62193674,DO_NOT_MAIL
D112955,0.94440866,DO_NOT_MAIL
D112245,0.1331461,DO_NOT_MAIL
D115449,0.85608035,DO_NOT_MAIL
D132905,0.973722,MAIL
D111306,0.75699335,DO_NOT_MAIL
D140917,0.0061189723,DO_NOT_MAIL
D144345,6.768184e-05,DO_NOT_MAIL
D125651,0.955618,MAIL
D138821,0.0021718482,DO_NOT_MAIL
D129102,0.2394468,DO_NOT_MAIL
D134452,0.10359569,DO_NOT_MAIL
D115756,0.89811194,DO_NOT_MAIL
D144138,0.00057216524,DO_NOT_MAIL
D123872,0.9257085,DO_NOT_MAIL
D131054,0.9004665,DO_NOT_MAIL
D132481,0.9895745,MAIL
D136312,0.05786835,DO_NOT_MAIL
D112980,0.97261816,MAIL
D101000,0.90447336,DO_NOT_MAIL
D127740,0.98881197,MAIL
D115212,0.74183184,DO_NOT_MAIL
D103051,0.93806165,DO_NOT_MAIL
D129576,0.37099186,DO_NOT_MAIL
D123336,0.9788103,MAIL
D115947,0.9290283,DO_NOT_MAIL
D129071,0.2766548,DO_NOT_MAIL
D122975,0.15274657,DO_NOT_MAIL
D120451,0.06467245,DO_NOT_MAIL
D114425,0.83528817,DO_NOT_MAIL
D139972,0.0076143504,DO_NOT_MAIL
D102201,0.14171977,DO_NOT_MAIL
D135174,0.36944395,DO_NOT_MAIL
D137990,0.67333126,DO_NOT_MAIL
D112370,0.101205975,DO_NOT_MAIL
D133209,0.15283301,DO_NOT_MAIL
D114515,0.28385618,DO_NOT_MAIL
D128761,0.52650124,DO_NOT_MAIL
D105403,0.114186205,DO_NOT_MAIL
D137995,0.9906873,MAIL
D131605,0.96000904,MAIL
D110374,0.9506359,DO_NOT_MAIL
D132612,0.9859477,MAIL
D120976,0.8049483,DO_NOT_MAIL
D137167,0.97166663,MAIL
D120218,0.98510695,MAIL
D105495,0.04042474,DO_NOT_MAIL
D137094,0.030391619,DO_NOT_MAIL
D105527,0.0705272,DO_NOT_MAIL
D109485,0.0010340282,DO_NOT_MAIL
D127392,0.0047345352,DO_NOT_MAIL
D136412,0.44897214,DO_NOT_MAIL
D143624,0.020129982,DO_NOT_MAIL
D109640,0.92095155,DO_NOT_MAIL
D105963,0.8427521,DO_NOT_MAIL
D121481,0.9924231,MAIL
D103773,0.009986384,DO_NOT_MAIL
D119180,0.23651983,DO_NOT_MAIL
D112448,0.99405515,MAIL
D104289,0.6431161,DO_NOT_MAIL
D143202,0.062872306,DO_NOT_MAIL
D132401,0.80441886,DO_NOT_MAIL
D111739,0.23229213,DO_NOT_MAIL
D117135,0.98464113,MAIL
D136561,0.09283298,DO_NOT_MAIL
D109740,0.08736449,DO_NOT_MAIL
D138058,0.0031496093,DO_NOT_MAIL
D143564,0.9188076,DO_NOT_MAIL
D104242,0.96432096,MAIL
D133963,0.8087358,DO_NOT_MAIL
D107961,0.1890015,DO_NOT_MAIL
D114475,0.004677374,DO_NOT_MAIL
D142998,0.35307014,DO_NOT_MAIL
D127400,0.3817256,DO_NOT_MAIL
D140600,0.007371074,DO_NOT_MAIL
D139440,0.6553257,DO_NOT_MAIL
D118203,0.8546097,DO_NOT_MAIL
D122304,0.010409346,DO_NOT_MAIL
D117553,0.94440866,DO_NOT_MAIL
D113589,0.7037504,DO_NOT_MAIL
D140652,0.004183563,DO_NOT_MAIL
D124279,0.27553374,DO_NOT_MAIL
D143381,0.9936935,MAIL
D135265,0.8332882,DO_NOT_MAIL
D140563,0.3361139,DO_NOT_MAIL
D135587,0.025194794,DO_NOT_MAIL
D103600,0.98471385,MAIL
D107535,0.24355616,DO_NOT_MAIL
D122950,0.97441304,MAIL
D119889,0.8000964,DO_NOT_MAIL
D118120,0.90447336,DO_NOT_MAIL
D111390,0.9490709,DO_NOT_MAIL
D101836,0.7969786,DO_NOT_MAIL
D142263,0.1691033,DO_NOT_MAIL
D110651,0.9716717,MAIL
D115402,0.9748004,MAIL
D142864,0.64589584,DO_NOT_MAIL
D118581,0.9667681,MAIL
D135870,0.9583937,MAIL
D141073,0.034575894,DO_NOT_MAIL
D114336,0.973897,MAIL
D117129,0.1952057,DO_NOT_MAIL
D102003,0.8764,DO_NOT_MAIL
D113423,0.96223414,MAIL
D101128,0.9606411,MAIL
D113297,0.16757017,DO_NOT_MAIL
D120232,0.9654538,MAIL
D103214,0.064450696,DO_NOT_MAIL
D130903,0.43296874,DO_NOT_MAIL
D138998,0.027659822,DO_NOT_MAIL
D118779,0.0017540057,DO_NOT_MAIL
D138851,0.052294992,DO_NOT_MAIL
D143419,0.14103334,DO_NOT_MAIL
D130551,0.982675,MAIL
D115310,0.78250086,DO_NOT_MAIL
D101964,0.9232493,DO_NOT_MAIL
D112097,0.063063666,DO_NOT_MAIL
D144380,0.25449836,DO_NOT_MAIL
D127944,0.40695846,DO_NOT_MAIL
D129399,0.84229296,DO_NOT_MAIL
D132713,0.96000904,MAIL
D114369,0.4615115,DO_NOT_MAIL
D126057,0.2161822,DO_NOT_MAIL
D109098,0.7861124,DO_NOT_MAIL
D137593,0.007964145,DO_NOT_MAIL
D116996,0.9334319,DO_NOT_MAIL
D110777,0.62353516,DO_NOT_MAIL
D115447,0.008472115,DO_NOT_MAIL
D119050,0.0041612755,DO_NOT_MAIL
D121592,0.7646645,DO_NOT_MAIL
D112164,0.68927664,DO_NOT_MAIL
D131778,0.8961919,DO_NOT_MAIL
D120450,0.0026252025,DO_NOT_MAIL
D107760,0.80330753,DO_NOT_MAIL
D141878,0.30761358,DO_NOT_MAIL
D135067,0.08042284,DO_NOT_MAIL
D116828,0.87192446,DO_NOT_MAIL
D136270,0.970204,MAIL
D128704,0.9452905,DO_NOT_MAIL
D130833,0.056808677,DO_NOT_MAIL
D138485,0.0035056164,DO_NOT_MAIL
D114836,0.96617204,MAIL
D128472,0.961119,MAIL
D117214,0.7037504,DO_NOT_MAIL
D108071,0.92709506,DO_NOT_MAIL
D122930,0.038707558,DO_NOT_MAIL
D123923,0.98464113,MAIL
D133436,0.99169123,MAIL
D117167,0.39097005,DO_NOT_MAIL
D118033,0.8472271,DO_NOT_MAIL
D115644,0.84686965,DO_NOT_MAIL
D102297,0.03006534,DO_NOT_MAIL
D107801,0.95693064,MAIL
D116012,0.88336307,DO_NOT_MAIL
D118803,0.033949446,DO_NOT_MAIL
D119794,0.8572682,DO_NOT_MAIL
D141644,0.14152327,DO_NOT_MAIL
D112720,0.43881056,DO_NOT_MAIL
D105213,0.82965887,DO_NOT_MAIL
D131236,0.973722,MAIL
D138146,0.050664525,DO_NOT_MAIL
D110703,0.657778,DO_NOT_MAIL
D103112,0.33910382,DO_NOT_MAIL
D112411,0.37985092,DO_NOT_MAIL
D137507,0.98621076,MAIL
D131364,0.00046622436,DO_NOT_MAIL
D119360,0.6469854,DO_NOT_MAIL
D137371,0.35638794,DO_NOT_MAIL
D117165,0.3817256,DO_NOT_MAIL
D110530,0.7392137,DO_NOT_MAIL
D123604,0.6240543,DO_NOT_MAIL
D116671,0.97124714,MAIL
D118231,0.068294875,DO_NOT_MAIL
D124787,0.8555243,DO_NOT_MAIL
D115259,0.67464757,DO_NOT_MAIL
D129463,0.8595816,DO_NOT_MAIL
D116445,0.006593937,DO_NOT_MAIL
D124085,0.83081913,DO_NOT_MAIL
D132229,0.092163414,DO_NOT_MAIL
D113688,0.91026044,DO_NOT_MAIL
D137107,0.9629351,MAIL
D127370,0.9417162,DO_NOT_MAIL
D141593,0.17584935,DO_NOT_MAIL
D132828,0.9808333,MAIL
D128940,0.92343163,DO_NOT_MAIL
D134570,0.6699041,DO_NOT_MAIL
D131418,0.16887757,DO_NOT_MAIL
D135479,0.0014286565,DO_NOT_MAIL
D113872,0.97019583,MAIL
D136669,0.37985092,DO_NOT_MAIL
D132654,0.9225519,DO_NOT_MAIL
D131430,0.86922854,DO_NOT_MAIL
D136976,0.6773515,DO_NOT_MAIL
D110731,0.6106876,DO_NOT_MAIL
D140538,0.30628324,DO_NOT_MAIL
D114899,0.69809425,DO_NOT_MAIL
D119697,0.56445444,DO_NOT_MAIL
D105943,0.961119,MAIL
D142660,0.08221044,DO_NOT_MAIL
D135861,0.3255073,DO_NOT_MAIL
D107134,0.6431161,DO_NOT_MAIL
D130561,0.14364736,DO_NOT_MAIL
D125066,0.00049280154,DO_NOT_MAIL
D133387,0.7819923,DO_NOT_MAIL
D106502,0.84686965,DO_NOT_MAIL
D115204,0.09043575,DO_NOT_MAIL
D140766,0.031317536,DO_NOT_MAIL
D136524,0.43585023,DO_NOT_MAIL
D114867,0.9554237,MAIL
D134403,0.90379035,DO_NOT_MAIL
D121998,0.79660517,DO_NOT_MAIL
D142729,0.13505687,DO_NOT_MAIL
D104988,0.63297945,DO_NOT_MAIL
D100566,0.955618,MAIL
D123814,0.96707946,MAIL
D111310,0.013336192,DO_NOT_MAIL
D137562,0.54143864,DO_NOT_MAIL
D129587,0.0011181181,DO_NOT_MAIL
D143105,0.061091118,DO_NOT_MAIL
D121678,0.9711856,MAIL
D115801,0.96828955,MAIL
D124597,0.8399911,DO_NOT_MAIL
D107334,0.9942363,MAIL
D140294,0.076662876,DO_NOT_MAIL
D106230,0.6640927,DO_NOT_MAIL
D125264,0.9716717,MAIL
D119626,0.92679274,DO_NOT_MAIL
D132421,0.22261299,DO_NOT_MAIL
D108821,0.9508744,DO_NOT_MAIL
D123456,0.6816522,DO_NOT_MAIL
D103663,0.9690147,MAIL
D116974,0.85608035,DO_NOT_MAIL
D131256,0.8611976,DO_NOT_MAIL
D143770,0.1018162,DO_NOT_MAIL
D112575,0.7646645,DO_NOT_MAIL
D108927,0.44609773,DO_NOT_MAIL
D134294,0.005045728,DO_NOT_MAIL
D143530,0.0018202784,DO_NOT_MAIL
D112002,0.32813987,DO_NOT_MAIL
D133284,0.01308906,DO_NOT_MAIL
D134055,0.038154617,DO_NOT_MAIL
D137375,0.99292165,MAIL
D125002,0.96551836,MAIL
D143583,0.003571994,DO_NOT_MAIL
D103296,0.030602384,DO_NOT_MAIL
D116665,0.79660517,DO_NOT_MAIL
D125598,0.019172963,DO_NOT_MAIL
D119294,0.8602647,DO_NOT_MAIL
D143798,0.0077285906,DO_NOT_MAIL
D140486,0.90042454,DO_NOT_MAIL
D125665,0.8883942,DO_NOT_MAIL
D124900,0.9278522,DO_NOT_MAIL
D120490,0.68927664,DO_NOT_MAIL
D141689,0.016115595,DO_NOT_MAIL
D119551,0.5399626,DO_NOT_MAIL
D101867,0.9294427,DO_NOT_MAIL
D129316,0.83505756,DO_NOT_MAIL
D131793,0.9463768,DO_NOT_MAIL
D139871,0.041286517,DO_NOT_MAIL
D144645,0.9809021,MAIL
D111627,0.9259016,DO_NOT_MAIL
D118866,0.7287747,DO_NOT_MAIL
D115904,0.7819923,DO_NOT_MAIL
D115682,0.6690531,DO_NOT_MAIL
D107449,0.77132523,DO_NOT_MAIL
D122921,0.20915076,DO_NOT_MAIL
D142479,0.37173077,DO_NOT_MAIL
D113964,0.8987183,DO_NOT_MAIL
D118101,0.8291849,DO_NOT_MAIL
D105422,0.66958344,DO_NOT_MAIL
D120936,0.81474036,DO_NOT_MAIL
D126332,0.0029297348,DO_NOT_MAIL
D126053,0.17367102,DO_NOT_MAIL
D136150,0.195389,DO_NOT_MAIL
D103238,0.07729783,DO_NOT_MAIL
D139514,0.95785373,MAIL
D127121,0.011713625,DO_NOT_MAIL
D109371,0.00469122,DO_NOT_MAIL
D110723,0.5943451,DO_NOT_MAIL
D127715,0.37817994,DO_NOT_MAIL
D136233,0.026236381,DO_NOT_MAIL
D125239,0.9271437,DO_NOT_MAIL
D116935,0.8167604,DO_NOT_MAIL
D122450,0.96921176,MAIL
D112802,0.9901883,MAIL
D104260,0.002842288,DO_NOT_MAIL
D132041,0.9433685,DO_NOT_MAIL
D118503,0.87192446,DO_NOT_MAIL
D126675,0.045943893,DO_NOT_MAIL
D110984,0.975021,MAIL
D129225,0.9006484,DO_NOT_MAIL
D137927,0.49185854,DO_NOT_MAIL
D124248,0.6913615,DO_NOT_MAIL
D144561,0.028817525,DO_NOT_MAIL
D128368,0.018395137,DO_NOT_MAIL
D113028,0.00082809763,DO_NOT_MAIL
D126280,0.9928167,MAIL
D144114,0.021918189,DO_NOT_MAIL
D102322,0.5510156,DO_NOT_MAIL
D110806,0.90379035,DO_NOT_MAIL
D118672,0.96659976,MAIL
D142478,0.01130226,DO_NOT_MAIL
D135390,0.9869551,MAIL
D107542,0.9259016,DO_NOT_MAIL
D107806,0.62060946,DO_NOT_MAIL
D122386,0.0026812803,DO_NOT_MAIL
D124371,0.9736867,MAIL
D142931,0.0953098,DO_NOT_MAIL
D111536,0.9176977,DO_NOT_MAIL
D126856,0.83528817,DO_NOT_MAIL
D110334,0.8537907,DO_NOT_MAIL
D140695,0.69607276,DO_NOT_MAIL
D123117,0.8077166,DO_NOT_MAIL
D135708,0.34794763,DO_NOT_MAIL
D102880,0.977009,MAIL
